Time (min), Temp (C)
329.618,52.84
329.668,52.85
329.717,52.85
329.767,52.85
329.817,52.86
329.868,52.87
329.918,52.86
329.966,52.87
330.016,52.88
330.065,52.88
330.115,52.9
330.165,52.9
330.214,52.89
330.264,52.91
330.314,52.89
330.364,52.91
330.413,52.91
330.463,52.92
330.513,52.92
330.562,52.92
330.612,52.94
330.662,52.94
330.713,52.95
330.761,52.94
330.811,52.96
330.86,52.97
330.91,52.96
330.96,52.96
331.009,52.96
331.059,52.96
331.109,52.97
331.159,52.99
331.208,53
331.258,53
331.308,53
331.358,53.02
331.407,53.01
331.457,53.02
331.507,53.02
331.558,53.02
331.606,53.03
331.655,53.03
331.705,53.04
331.755,53.04
331.805,53.04
331.854,53.04
331.904,53.06
331.953,53.06
332.003,53.06
332.053,53.08
332.103,53.07
332.152,53.08
332.202,53.09
332.251,53.09
332.302,53.11
332.352,53.1
332.403,53.11
332.451,53.11
332.5,53.11
332.55,53.12
332.6,53.14
332.65,53.14
332.699,53.14
332.749,53.15
332.798,53.14
332.848,53.16
332.898,53.17
332.947,53.17
332.997,53.18
333.047,53.16
333.097,53.18
333.146,53.18
333.197,53.19
333.248,53.19
333.295,53.2
333.345,53.2
333.395,53.2
333.445,53.22
333.494,53.21
333.544,53.22
333.594,53.22
333.643,53.23
333.693,53.23
333.743,53.25
333.792,53.25
333.842,53.25
333.892,53.26
333.941,53.26
333.992,53.26
334.042,53.28
334.093,53.27
334.14,53.3
334.19,53.28
334.24,53.3
334.289,53.29
334.339,53.3
334.389,53.29
334.438,53.3
334.488,53.31
334.538,53.32
334.588,53.31
334.637,53.33
334.687,53.34
334.737,53.33
334.786,53.35
334.836,53.36
334.887,53.35
334.938,53.35
334.985,53.36
335.035,53.37
335.084,53.39
335.134,53.39
335.184,53.38
335.234,53.39
335.284,53.4
335.333,53.4
335.383,53.4
335.433,53.4
335.482,53.42
335.532,53.41
335.581,53.42
335.631,53.43
335.682,53.44
335.732,53.43
335.78,53.44
335.83,53.46
335.88,53.46
335.929,53.46
335.979,53.46
336.029,53.48
336.078,53.47
336.128,53.47
336.178,53.48
336.227,53.48
336.277,53.52
336.327,53.5
336.376,53.51
336.426,53.51
336.476,53.51
336.526,53.52
336.577,53.52
336.625,53.53
336.675,53.54
336.724,53.54
336.774,53.54
336.824,53.56
336.874,53.56
336.923,53.56
336.973,53.57
337.022,53.56
337.072,53.58
337.122,53.58
337.171,53.6
337.221,53.6
337.271,53.6
337.321,53.6
337.372,53.61
337.422,53.62
337.469,53.62
337.519,53.62
337.569,53.63
337.619,53.64
337.669,53.63
337.718,53.65
337.768,53.64
337.818,53.65
337.867,53.66
337.917,53.67
337.967,53.67
338.016,53.68
338.066,53.68
338.116,53.69
338.166,53.69
338.217,53.69
338.267,53.7
338.315,53.7
338.364,53.71
338.414,53.71
338.464,53.7
338.513,53.72
338.563,53.72
338.613,53.73
338.662,53.74
338.712,53.75
338.762,53.75
338.811,53.74
338.861,53.77
338.911,53.76
338.961,53.76
339.011,53.78
339.061,53.78
339.109,53.77
339.159,53.79
339.209,53.79
339.258,53.78
339.308,53.79
339.358,53.81
339.408,53.82
339.457,53.81
339.507,53.82
339.557,53.82
339.606,53.83
339.656,53.83
339.706,53.84
339.755,53.85
339.805,53.85
339.856,53.86
339.907,53.86
339.954,53.87
340.004,53.87
340.054,53.88
340.103,53.88
340.153,53.88
340.203,53.9
340.252,53.89
340.302,53.89
340.352,53.89
340.401,53.91
340.451,53.91
340.501,53.92
340.55,53.93
340.6,53.92
340.65,53.93
340.701,53.93
340.749,53.93
340.799,53.94
340.848,53.95
340.898,53.96
340.948,53.96
340.997,53.97
341.047,53.97
341.097,53.97
341.146,53.98
341.196,54
341.246,53.99
341.296,54
341.345,54.01
341.395,54.02
341.445,54.01
341.495,54
341.546,54.03
341.594,54.04
341.643,54.02
341.693,54.04
341.743,54.04
341.792,54.04
341.842,54.06
341.892,54.05
341.941,54.07
341.991,54.07
342.041,54.08
342.09,54.08
342.14,54.08
342.19,54.09
342.239,54.09
342.29,54.1
342.34,54.11
342.391,54.12
342.438,54.11
342.488,54.12
342.538,54.12
342.588,54.13
342.637,54.13
342.687,54.14
342.737,54.14
342.786,54.14
342.836,54.15
342.886,54.15
342.935,54.15
342.985,54.16
343.035,54.17
343.084,54.18
343.135,54.18
343.185,54.19
343.236,54.2
343.283,54.21
343.333,54.21
343.382,54.2
343.432,54.21
343.482,54.22
343.531,54.21
343.581,54.23
343.631,54.23
343.681,54.24
343.73,54.25
343.78,54.24
343.83,54.24
343.879,54.27
343.929,54.27
343.98,54.26
344.03,54.26
344.078,54.28
344.128,54.27
344.177,54.28
344.227,54.29
344.277,54.29
344.326,54.3
344.376,54.31
344.426,54.31
344.475,54.31
344.525,54.32
344.575,54.33
344.624,54.33
344.674,54.33
344.724,54.35
344.774,54.34
344.825,54.36
344.875,54.35
344.923,54.37
344.973,54.36
345.022,54.38
345.072,54.37
345.122,54.39
345.171,54.38
345.221,54.39
345.271,54.4
345.32,54.4
345.37,54.41
345.42,54.42
345.469,54.41
345.519,54.43
345.569,54.43
345.619,54.43
345.67,54.44
345.72,54.43
345.768,54.44
345.817,54.45
345.867,54.45
345.917,54.45
345.966,54.47
346.016,54.46
346.066,54.47
346.115,54.47
346.165,54.48
346.215,54.48
346.264,54.49
346.314,54.49
346.364,54.51
346.413,54.51
346.464,54.52
346.515,54.52
346.562,54.52
346.612,54.53
346.662,54.54
346.712,54.54
346.761,54.54
346.811,54.55
346.861,54.56
346.91,54.56
346.96,54.56
347.01,54.58
347.059,54.57
347.109,54.58
347.159,54.58
347.209,54.59
347.258,54.6
347.309,54.59
347.36,54.61
347.407,54.6
347.457,54.61
347.507,54.62
347.556,54.62
347.606,54.62
347.656,54.64
347.705,54.63
347.755,54.65
347.805,54.65
347.854,54.66
347.904,54.66
347.954,54.67
348.004,54.67
348.054,54.68
348.103,54.67
348.154,54.68
348.205,54.68
348.252,54.7
348.302,54.7
348.352,54.69
348.401,54.7
348.451,54.71
348.5,54.72
348.55,54.71
348.6,54.72
348.65,54.73
348.699,54.74
348.749,54.75
348.799,54.75
348.849,54.75
348.898,54.76
348.948,54.77
348.999,54.77
349.05,54.77
349.097,54.78
349.147,54.78
349.196,54.78
349.246,54.79
349.296,54.8
349.346,54.81
349.395,54.82
349.445,54.81
349.495,54.82
349.544,54.82
349.594,54.83
349.643,54.83
349.693,54.83
349.743,54.85
349.793,54.83
349.844,54.85
349.895,54.86
349.942,54.85
349.992,54.86
350.041,54.87
350.091,54.88
350.141,54.88
350.191,54.89
350.24,54.89
350.29,54.9
350.34,54.92
350.389,54.91
350.439,54.9
350.488,54.91
350.538,54.92
350.588,54.93
350.638,54.93
350.689,54.94
350.74,54.94
350.787,54.95
350.836,54.96
350.887,54.96
350.936,54.95
350.986,54.97
351.035,54.98
351.085,54.98
351.135,54.99
351.184,54.99
351.234,55
351.284,55
351.333,55
351.383,55.01
351.433,55.01
351.483,55.02
351.534,55.01
351.582,55.03
351.632,55.02
351.681,55.03
351.731,55.03
351.781,55.04
351.83,55.05
351.88,55.05
351.93,55.05
351.98,55.07
352.029,55.06
352.079,55.08
352.129,55.07
352.178,55.07
352.228,55.08
352.278,55.09
352.328,55.1
352.379,55.1
352.427,55.11
352.477,55.12
352.526,55.12
352.576,55.12
352.626,55.13
352.675,55.12
352.725,55.14
352.775,55.14
352.825,55.14
352.874,55.15
352.924,55.15
352.974,55.16
353.023,55.17
353.073,55.17
353.123,55.17
353.173,55.18
353.224,55.18
353.275,55.18
353.321,55.2
353.371,55.2
353.421,55.2
353.471,55.21
353.52,55.22
353.57,55.22
353.62,55.21
353.67,55.22
353.719,55.22
353.769,55.22
353.819,55.24
353.868,55.25
353.918,55.25
353.968,55.25
354.018,55.26
354.069,55.26
354.117,55.27
354.167,55.27
354.216,55.27
354.266,55.29
354.315,55.28
354.365,55.29
354.414,55.3
354.464,55.31
354.514,55.31
354.564,55.31
354.613,55.31
354.663,55.32
354.713,55.33
354.763,55.32
354.813,55.34
354.864,55.34
354.914,55.35
354.961,55.36
355.011,55.35
355.061,55.35
355.111,55.36
355.16,55.36
355.21,55.38
355.259,55.39
355.309,55.38
355.359,55.39
355.409,55.4
355.458,55.39
355.508,55.42
355.558,55.42
355.607,55.42
355.658,55.42
355.708,55.43
355.759,55.44
355.806,55.44
355.856,55.44
355.906,55.46
355.955,55.45
356.005,55.47
356.055,55.47
356.105,55.47
356.154,55.47
356.204,55.49
356.254,55.49
356.303,55.5
356.353,55.5
356.403,55.5
356.452,55.52
356.503,55.52
356.553,55.51
356.604,55.52
356.651,55.52
356.701,55.54
356.751,55.54
356.8,55.55
356.85,55.55
356.9,55.55
356.949,55.57
356.999,55.58
357.049,55.58
357.099,55.58
357.148,55.58
357.198,55.58
357.247,55.6
357.297,55.6
357.348,55.61
357.398,55.61
357.449,55.62
357.496,55.62
357.546,55.61
357.596,55.62
357.646,55.65
357.695,55.63
357.745,55.64
357.795,55.65
357.844,55.65
357.894,55.65
357.944,55.67
357.993,55.67
358.043,55.68
358.092,55.68
358.142,55.69
358.193,55.68
358.243,55.69
358.294,55.69
358.341,55.7
358.391,55.7
358.441,55.71
358.491,55.72
358.54,55.72
358.59,55.73
358.639,55.73
358.689,55.74
358.739,55.74
358.789,55.75
358.838,55.76
358.888,55.76
358.938,55.76
358.987,55.76
359.038,55.77
359.088,55.77
359.139,55.78
359.186,55.78
359.236,55.79
359.286,55.79
359.335,55.8
359.385,55.81
359.435,55.8
359.484,55.82
359.534,55.82
359.584,55.83
359.633,55.83
359.683,55.84
359.733,55.84
359.783,55.85
359.832,55.86
359.883,55.86
359.933,55.86
359.984,55.87
360.031,55.87
360.081,55.87
360.13,55.88
360.18,55.87
360.23,55.88
360.28,55.89
360.329,55.9
360.379,55.91
360.429,55.91
360.479,55.91
360.528,55.91
360.578,55.92
360.628,55.92
360.677,55.94
360.728,55.95
360.778,55.95
360.829,55.95
360.876,55.96
360.926,55.96
360.975,55.96
361.025,55.97
361.075,55.98
361.125,55.98
361.174,55.98
361.224,55.99
361.274,56
361.324,56
361.373,56.01
361.423,56.02
361.473,56.01
361.522,56.02
361.573,56.03
361.623,56.03
361.674,56.04
361.721,56.04
361.771,56.04
361.82,56.05
361.87,56.05
361.92,56.05
361.97,56.06
362.019,56.07
362.069,56.06
362.119,56.08
362.169,56.08
362.218,56.08
362.268,56.1
362.318,56.11
362.367,56.1
362.418,56.1
362.468,56.11
362.519,56.12
362.566,56.11
362.616,56.13
362.665,56.13
362.715,56.14
362.765,56.14
362.815,56.15
362.864,56.15
362.914,56.15
362.964,56.16
363.014,56.16
363.063,56.17
363.113,56.18
363.163,56.17
363.212,56.19
363.263,56.19
363.313,56.19
363.361,56.21
363.411,56.22
363.461,56.22
363.51,56.21
363.56,56.23
363.61,56.23
363.659,56.23
363.709,56.24
363.759,56.24
363.809,56.24
363.858,56.25
363.908,56.25
363.958,56.25
364.007,56.28
364.057,56.27
364.108,56.28
364.158,56.29
364.206,56.29
364.256,56.29
364.305,56.29
364.355,56.29
364.405,56.3
364.454,56.3
364.504,56.31
364.554,56.32
364.604,56.33
364.653,56.34
364.703,56.34
364.753,56.34
364.803,56.35
364.852,56.35
364.902,56.36
364.953,56.35
365.003,56.36
365.054,56.36
365.101,56.39
365.151,56.39
365.2,56.39
365.25,56.38
365.3,56.39
365.349,56.4
365.399,56.41
365.449,56.41
365.498,56.42
365.548,56.41
365.598,56.43
365.648,56.43
365.698,56.43
365.747,56.44
365.798,56.44
365.848,56.45
365.896,56.46
365.946,56.47
365.996,56.47
366.045,56.47
366.095,56.48
366.144,56.47
366.194,56.49
366.244,56.49
366.294,56.5
366.344,56.5
366.393,56.5
366.443,56.51
366.493,56.51
366.543,56.52
366.592,56.52
366.643,56.53
366.693,56.53
366.741,56.54
366.791,56.54
366.841,56.56
366.89,56.57
366.94,56.57
366.99,56.57
367.039,56.57
367.089,56.58
367.139,56.58
367.189,56.59
367.239,56.59
367.288,56.6
367.338,56.6
367.388,56.61
367.437,56.6
367.488,56.62
367.538,56.63
367.589,56.63
367.636,56.63
367.686,56.64
367.735,56.64
367.785,56.64
367.835,56.65
367.885,56.65
367.934,56.67
367.984,56.67
368.034,56.66
368.084,56.68
368.133,56.68
368.183,56.68
368.233,56.7
368.282,56.69
368.333,56.7
368.383,56.7
368.434,56.71
368.481,56.72
368.531,56.72
368.58,56.72
368.63,56.73
368.68,56.74
368.73,56.74
368.78,56.76
368.829,56.75
368.879,56.76
368.929,56.76
368.978,56.77
369.028,56.77
369.078,56.77
369.127,56.78
369.178,56.79
369.228,56.79
369.279,56.8
369.326,56.81
369.376,56.8
369.426,56.81
369.475,56.81
369.525,56.82
369.575,56.83
369.625,56.83
369.674,56.84
369.724,56.84
369.774,56.84
369.823,56.86
369.873,56.86
369.923,56.86
369.972,56.87
370.023,56.87
370.074,56.87
370.124,56.88
370.171,56.89
370.221,56.88
370.271,56.9
370.32,56.91
370.37,56.91
370.42,56.91
370.469,56.91
370.519,56.93
370.569,56.92
370.619,56.92
370.668,56.94
370.718,56.94
370.768,56.95
370.817,56.95
370.868,56.96
370.919,56.95
370.966,56.97
371.016,56.97
371.066,56.97
371.116,56.98
371.165,56.99
371.215,56.98
371.264,57
371.314,57
371.364,57.01
371.414,57.02
371.463,57.01
371.513,57.02
371.563,57.02
371.613,57.03
371.662,57.04
371.713,57.04
371.764,57.05
371.814,57.04
371.861,57.06
371.911,57.05
371.96,57.07
372.01,57.06
372.06,57.07
372.109,57.08
372.159,57.09
372.209,57.09
372.259,57.09
372.308,57.1
372.358,57.11
372.408,57.12
372.457,57.11
372.507,57.12
372.558,57.11
372.609,57.13
372.656,57.13
372.706,57.13
372.756,57.14
372.805,57.14
372.855,57.16
372.905,57.16
372.954,57.15
373.004,57.17
373.054,57.17
373.103,57.18
373.153,57.18
373.203,57.2
373.252,57.2
373.302,57.19
373.352,57.2
373.403,57.2
373.454,57.22
373.501,57.22
373.551,57.22
373.6,57.23
373.65,57.24
373.7,57.23
373.75,57.25
373.799,57.24
373.849,57.25
373.899,57.27
373.948,57.26
373.998,57.26
374.047,57.27
374.097,57.26
374.147,57.27
374.197,57.29
374.248,57.28
374.299,57.3
374.346,57.29
374.396,57.3
374.446,57.31
374.495,57.3
374.545,57.32
374.595,57.32
374.644,57.32
374.694,57.34
374.744,57.33
374.793,57.34
374.843,57.35
374.892,57.35
374.942,57.36
374.992,57.36
375.042,57.36
375.093,57.38
375.144,57.38
375.191,57.38
375.24,57.38
375.29,57.39
375.34,57.4
375.389,57.41
375.439,57.41
375.489,57.42
375.538,57.42
375.588,57.42
375.638,57.42
375.688,57.43
375.737,57.43
375.787,57.44
375.837,57.45
375.887,57.45
375.938,57.45
375.989,57.46
376.035,57.46
376.085,57.47
376.135,57.48
376.184,57.48
376.234,57.49
376.284,57.49
376.334,57.5
376.384,57.51
376.433,57.52
376.483,57.52
376.533,57.52
376.582,57.53
376.632,57.53
376.682,57.53
376.732,57.54
376.783,57.54
376.831,57.55
376.88,57.54
376.93,57.56
376.98,57.56
377.03,57.57
377.079,57.58
377.129,57.57
377.179,57.58
377.228,57.6
377.278,57.6
377.328,57.61
377.377,57.61
377.427,57.61
377.477,57.6
377.527,57.62
377.577,57.61
377.628,57.63
377.676,57.64
377.725,57.63
377.775,57.65
377.825,57.65
377.875,57.65
377.924,57.65
377.974,57.67
378.023,57.67
378.073,57.67
378.123,57.67
378.172,57.68
378.222,57.69
378.272,57.68
378.322,57.7
378.372,57.7
378.422,57.71
378.473,57.71
378.52,57.72
378.57,57.72
378.62,57.73
378.67,57.74
378.719,57.73
378.769,57.74
378.818,57.74
378.868,57.75
378.918,57.76
378.967,57.77
379.017,57.77
379.067,57.77
379.116,57.78
379.166,57.79
379.217,57.79
379.267,57.79
379.318,57.81
379.365,57.81
379.415,57.82
379.464,57.81
379.514,57.82
379.564,57.81
379.614,57.82
379.663,57.83
379.713,57.83
379.763,57.83
379.812,57.85
379.862,57.85
379.912,57.86
379.961,57.86
380.011,57.86
380.062,57.87
380.112,57.88
380.16,57.87
380.21,57.9
380.259,57.89
380.309,57.9
380.359,57.9
380.408,57.91
380.458,57.92
380.508,57.91
380.557,57.92
380.607,57.92
380.657,57.93
380.707,57.94
380.756,57.94
380.806,57.97
380.856,57.94
380.907,57.96
380.957,57.95
381.005,57.97
381.055,57.97
381.104,57.98
381.154,57.98
381.204,57.99
381.253,58
381.303,58
381.353,58
381.402,58.01
381.452,58.01
381.502,58.02
381.552,58.01
381.601,58.03
381.651,58.03
381.701,58.03
381.752,58.04
381.802,58.04
381.85,58.04
381.899,58.06
381.949,58.07
381.999,58.07
382.049,58.07
382.098,58.1
382.148,58.07
382.198,58.09
382.247,58.09
382.297,58.1
382.347,58.1
382.396,58.1
382.446,58.11
382.496,58.12
382.546,58.12
382.597,58.14
382.647,58.12
382.695,58.14
382.744,58.14
382.794,58.14
382.844,58.14
382.894,58.16
382.943,58.16
382.993,58.16
383.043,58.17
383.092,58.18
383.142,58.18
383.192,58.18
383.241,58.19
383.291,58.2
383.341,58.2
383.391,58.21
383.442,58.21
383.492,58.21
383.54,58.22
383.589,58.21
383.639,58.23
383.689,58.23
383.739,58.24
383.788,58.24
383.838,58.25
383.888,58.25
383.937,58.25
383.987,58.26
384.037,58.26
384.086,58.28
384.136,58.28
384.186,58.29
384.236,58.28
384.287,58.29
384.337,58.31
384.385,58.3
384.435,58.3
384.484,58.32
384.534,58.33
384.584,58.32
384.633,58.34
384.683,58.33
384.733,58.35
384.782,58.35
384.832,58.35
384.882,58.35
384.931,58.36
384.981,58.38
385.031,58.37
385.081,58.38
385.132,58.38
385.182,58.4
385.23,58.38
385.279,58.39
385.329,58.4
385.378,58.41
385.428,58.41
385.478,58.41
385.528,58.42
385.577,58.42
385.627,58.42
385.677,58.43
385.727,58.44
385.776,58.44
385.826,58.44
385.875,58.45
385.926,58.46
385.977,58.47
386.027,58.48
386.074,58.47
386.124,58.48
386.174,58.48
386.223,58.49
386.273,58.49
386.323,58.51
386.373,58.51
386.422,58.51
386.472,58.5
386.522,58.52
386.572,58.54
386.621,58.53
386.671,58.54
386.72,58.54
386.771,58.54
386.822,58.55
386.872,58.56
386.919,58.56
386.969,58.56
387.019,58.56
387.068,58.56
387.118,58.58
387.167,58.59
387.217,58.58
387.267,58.6
387.316,58.6
387.366,58.6
387.416,58.61
387.466,58.62
387.515,58.62
387.565,58.63
387.616,58.64
387.667,58.63
387.714,58.64
387.764,58.64
387.814,58.65
387.863,58.66
387.913,58.65
387.963,58.66
388.012,58.66
388.062,58.68
388.112,58.68
388.161,58.69
388.211,58.68
388.261,58.7
388.311,58.7
388.36,58.7
388.41,58.7
388.461,58.72
388.512,58.72
388.559,58.73
388.609,58.74
388.659,58.73
388.708,58.74
388.758,58.74
388.808,58.75
388.857,58.75
388.907,58.76
388.957,58.76
389.006,58.75
389.056,58.76
389.106,58.77
389.156,58.79
389.205,58.79
389.255,58.79
389.306,58.81
389.357,58.8
389.404,58.81
389.454,58.82
389.503,58.82
389.553,58.82
389.603,58.83
389.653,58.84
389.702,58.83
389.752,58.85
389.802,58.84
389.851,58.85
389.901,58.86
389.951,58.86
390.001,58.87
390.05,58.88
390.101,58.87
390.151,58.88
390.202,58.87
390.249,58.89
390.299,58.91
390.349,58.9
390.398,58.9
390.448,58.91
390.498,58.92
390.547,58.92
390.597,58.93
390.647,58.94
390.696,58.94
390.746,58.94
390.796,58.95
390.845,58.94
390.895,58.96
390.945,58.97
390.996,58.96
391.047,58.96
391.094,58.98
391.144,58.99
391.193,58.98
391.243,58.99
391.293,58.99
391.343,59
391.392,59
391.442,59.01
391.492,59.01
391.541,59.02
391.591,59.03
391.641,59.02
391.69,59.04
391.74,59.04
391.79,59.03
391.841,59.05
391.892,59.06
391.939,59.06
391.989,59.07
392.038,59.07
392.088,59.08
392.138,59.08
392.187,59.08
392.237,59.09
392.287,59.1
392.336,59.11
392.386,59.1
392.436,59.12
392.486,59.11
392.535,59.11
392.585,59.12
392.635,59.12
392.686,59.13
392.737,59.13
392.783,59.14
392.833,59.16
392.883,59.16
392.932,59.15
392.982,59.17
393.032,59.16
393.082,59.17
393.131,59.18
393.181,59.18
393.231,59.19
393.28,59.2
393.33,59.19
393.38,59.2
393.43,59.21
393.48,59.21
393.531,59.22
393.582,59.23
393.628,59.24
393.678,59.23
393.728,59.23
